date,close,bh_equity,flagship_equity,flagship_position,bh_drawdown,flagship_drawdown
2013-05-01,70.3900,1.377885,2.552300,1,-0.402867,-0.024117
2013-05-02,71.2800,1.395307,2.584571,1,-0.395317,-0.011778
2013-05-03,72.1200,1.411750,2.615029,1,-0.388191,-0.000132
2013-05-06,72.4000,1.417231,2.625182,1,-0.385816,0.000000
2013-05-07,72.3600,1.416448,2.623731,1,-0.386155,-0.000552
2013-05-08,72.7100,1.423299,2.636422,1,-0.383186,0.000000
2013-05-09,72.6100,1.421341,2.632796,1,-0.384035,-0.001375
2013-05-10,73.0500,1.429954,2.648750,1,-0.380302,0.000000
2013-05-13,73.1400,1.431716,2.652014,1,-0.379539,0.000000
2013-05-14,73.5200,1.439155,2.665792,1,-0.376315,0.000000
2013-05-15,73.6700,1.442091,2.671231,1,-0.375042,0.000000
2013-05-16,73.5900,1.440525,2.668331,1,-0.375721,-0.001086
2013-05-17,74.3000,1.454423,2.694075,1,-0.369698,0.000000
2013-05-20,74.1900,1.452270,2.690086,1,-0.370631,-0.001480
2013-05-21,74.2700,1.453836,2.692987,1,-0.369952,-0.000404
2013-05-22,73.6200,1.441112,2.669418,1,-0.375467,-0.009152
2013-05-23,73.4500,1.437784,2.663254,1,-0.376909,-0.011440
2013-05-24,73.4100,1.437001,2.661804,1,-0.377248,-0.011978
2013-05-28,73.8900,1.446397,2.679208,1,-0.373176,-0.005518
2013-05-29,73.5400,1.439546,2.666518,1,-0.376145,-0.010229
2013-05-30,73.9300,1.447180,2.680659,1,-0.372837,-0.004980
2013-05-31,73.2500,1.433869,2.656002,1,-0.378605,-0.014132
2013-06-03,73.3800,1.436414,2.660716,1,-0.377503,-0.012382
2013-06-04,73.0000,1.428976,2.646938,1,-0.380726,-0.017497
2013-06-05,72.0500,1.410379,2.612491,1,-0.388785,-0.030283
2013-06-06,72.4000,1.417231,2.625182,1,-0.385816,-0.025572
2013-06-07,73.3900,1.436610,2.661079,1,-0.377418,-0.012248
2013-06-10,73.4200,1.437197,2.662166,1,-0.377163,-0.011844
2013-06-11,72.6900,1.422907,2.635697,1,-0.383356,-0.021669
2013-06-12,71.8500,1.406464,2.605239,1,-0.390482,-0.032974
2013-06-13,72.7600,1.424278,2.638235,1,-0.382762,-0.020727
2013-06-14,72.2800,1.414882,2.620831,1,-0.386834,-0.027187
2013-06-17,72.9800,1.428584,2.646212,1,-0.380896,-0.017766
2013-06-18,73.5800,1.440329,2.667968,1,-0.375806,-0.009690
2013-06-19,72.7600,1.424278,2.638235,1,-0.382762,-0.020727
2013-06-20,71.0300,1.390413,2.575506,1,-0.397438,-0.044011
2013-06-21,70.4300,1.378668,2.553751,1,-0.402528,-0.052086
2013-06-24,69.7300,1.364965,2.528369,1,-0.408466,-0.061507
2013-06-25,70.2400,1.374949,2.546862,1,-0.404140,-0.054643
2013-06-26,70.8700,1.387281,2.569705,1,-0.398795,-0.046164
2013-06-27,71.1700,1.393153,2.580583,1,-0.396250,-0.042127
2013-06-28,71.2700,1.395111,2.584209,1,-0.395402,-0.040781
2013-07-01,71.7100,1.403724,2.600163,1,-0.391669,-0.034859
2013-07-02,71.7400,1.404311,2.601251,1,-0.391415,-0.034455
2013-07-03,72.0300,1.409988,2.611766,1,-0.388955,-0.030552
2013-07-05,72.5800,1.420754,2.631709,1,-0.384289,-0.023149
2013-07-08,72.6500,1.422124,2.634247,1,-0.383695,-0.022207
2013-07-09,73.0900,1.430737,2.650201,1,-0.379963,-0.016285
2013-07-10,73.5100,1.438959,2.665430,1,-0.376400,-0.010633
2013-07-11,74.9700,1.467538,2.718369,1,-0.364014,0.000000
2013-07-12,75.3000,1.473998,2.730334,1,-0.361215,0.000000
2013-07-15,75.4700,1.477326,2.736498,1,-0.359773,0.000000
2013-07-16,75.3700,1.475368,2.732872,1,-0.360621,-0.001325
2013-07-17,75.5600,1.479088,2.739762,1,-0.359009,0.000000
2013-07-18,75.3700,1.475368,2.732872,1,-0.360621,-0.002515
2013-07-19,74.5900,1.460100,2.704590,1,-0.367238,-0.012837
2013-07-22,74.8100,1.464406,2.712567,1,-0.365372,-0.009926
2013-07-23,74.2600,1.453640,2.692624,1,-0.370037,-0.017205
2013-07-24,74.5000,1.458338,2.701327,1,-0.368001,-0.014029
2013-07-25,74.9700,1.467538,2.718369,1,-0.364014,-0.007808
2013-07-26,75.3700,1.475368,2.732872,1,-0.360621,-0.002515
2013-07-29,75.2300,1.472628,2.727796,1,-0.361809,-0.004367
2013-07-30,75.6300,1.480458,2.742300,1,-0.358415,0.000000
2013-07-31,75.7700,1.483198,2.747376,1,-0.357228,0.000000
2013-08-01,76.5400,1.498271,2.775296,1,-0.350696,0.000000
2013-08-02,76.9700,1.506689,2.790887,1,-0.347048,0.000000
2013-08-05,77.0200,1.507667,2.792700,1,-0.346624,0.000000
2013-08-06,76.5600,1.498663,2.776021,1,-0.350526,-0.005972
2013-08-07,76.4200,1.495922,2.770945,1,-0.351714,-0.007790
2013-08-08,76.8000,1.503361,2.784723,1,-0.348490,-0.002856
2013-08-09,76.4900,1.497292,2.773483,1,-0.351120,-0.006881
2013-08-12,76.6700,1.500816,2.780010,1,-0.349593,-0.004544
2013-08-13,77.1000,1.509233,2.795601,1,-0.345945,0.000000
2013-08-14,76.8100,1.503557,2.785086,1,-0.348405,-0.003761
2013-08-15,75.5100,1.478109,2.737949,1,-0.359433,-0.020623
2013-08-16,75.4800,1.477522,2.736861,1,-0.359688,-0.021012
2013-08-19,75.3500,1.474977,2.732147,1,-0.360791,-0.022698
2013-08-20,75.6800,1.481437,2.744113,1,-0.357991,-0.018418
2013-08-21,75.4200,1.476347,2.734685,1,-0.360197,-0.021790
2013-08-22,76.1600,1.490833,2.761517,1,-0.353919,-0.012192
2013-08-23,76.6700,1.500816,2.780010,1,-0.349593,-0.005577
2013-08-26,76.7100,1.501599,2.781460,1,-0.349253,-0.005058
2013-08-27,75.1400,1.470866,2.724533,1,-0.362572,-0.025422
2013-08-28,75.4300,1.476543,2.735048,1,-0.360112,-0.021660
2013-08-29,75.9600,1.486918,2.754265,1,-0.355616,-0.014786
2013-08-30,75.4700,1.477326,2.736498,1,-0.359773,-0.021141
2013-09-03,75.9000,1.485743,2.752090,1,-0.356125,-0.015564
2013-09-04,76.7100,1.501599,2.781460,1,-0.349253,-0.005058
2013-09-05,76.8400,1.504144,2.786174,1,-0.348151,-0.003372
2013-09-06,76.9300,1.505906,2.789437,1,-0.347387,-0.002205
2013-09-09,77.8300,1.523523,2.822071,1,-0.339752,0.000000
2013-09-10,78.2100,1.530962,2.835849,1,-0.336529,0.000000
2013-09-11,78.0600,1.528025,2.830410,1,-0.337801,-0.001918
2013-09-12,78.0100,1.527047,2.828597,1,-0.338225,-0.002557
2013-09-13,78.0600,1.528025,2.830410,1,-0.337801,-0.001918
2013-09-16,77.8500,1.523915,2.822796,1,-0.339583,-0.004603
2013-09-17,78.3700,1.534094,2.841651,1,-0.335171,0.000000
2013-09-18,79.3100,1.552494,2.875734,1,-0.327197,0.000000
2013-09-19,79.5000,1.556213,2.882624,1,-0.325585,0.000000
2013-09-20,78.9800,1.546034,2.863769,1,-0.329997,-0.006541
2013-09-23,78.8300,1.543098,2.858330,1,-0.331269,-0.008428
2013-09-24,78.8300,1.543098,2.858330,1,-0.331269,-0.008428
2013-09-25,78.5600,1.537813,2.848540,1,-0.333560,-0.011824
2013-09-26,79.1700,1.549754,2.870658,1,-0.328385,-0.004151
2013-09-27,79.0700,1.547796,2.867032,1,-0.329233,-0.005409
2013-09-30,78.8800,1.544077,2.860143,1,-0.330845,-0.007799
2013-10-01,79.6800,1.559737,2.889150,1,-0.324058,0.000000
2013-10-02,79.6500,1.559150,2.888063,1,-0.324313,-0.000377
2013-10-03,78.7200,1.540945,2.854341,1,-0.332202,-0.012048
2013-10-04,79.4000,1.554256,2.878998,1,-0.326434,-0.003514
2013-10-07,78.7400,1.541336,2.855067,1,-0.332033,-0.011797
2013-10-08,77.2200,1.511582,2.799952,1,-0.344927,-0.030873
2013-10-09,76.9800,1.506884,2.791250,1,-0.346963,-0.033886
2013-10-10,78.6100,1.538792,2.850353,1,-0.333135,-0.013429
2013-10-11,79.2300,1.550928,2.872834,1,-0.327876,-0.005648
2013-10-14,79.7900,1.561890,2.893139,1,-0.323125,0.000000
2013-10-15,79.4800,1.555822,2.881899,1,-0.325755,-0.003885
2013-10-16,80.3800,1.573439,2.914532,1,-0.318120,0.000000
2013-10-17,80.8400,1.582444,2.931211,1,-0.314218,0.000000
2013-10-18,82.1500,1.608087,2.978711,1,-0.303105,0.000000
2013-10-21,82.3300,1.611611,2.985238,1,-0.301578,0.000000
2013-10-22,82.4500,1.613960,2.989589,1,-0.300560,0.000000
2013-10-23,81.9500,1.604172,2.971459,1,-0.304801,-0.006064
2013-10-24,82.3100,1.611219,2.984513,1,-0.301748,-0.001698
2013-10-25,82.9000,1.622768,3.005906,1,-0.296742,0.000000
2013-10-28,82.9200,1.623160,3.006631,1,-0.296573,0.000000
2013-10-29,83.0600,1.625900,3.011707,1,-0.295385,0.000000
2013-10-30,82.9800,1.624334,3.008807,1,-0.296064,-0.000963
2013-10-31,82.7900,1.620615,3.001917,1,-0.297676,-0.003251
2013-11-01,82.8100,1.621007,3.002642,1,-0.297506,-0.003010
2013-11-04,82.9300,1.623356,3.006994,1,-0.296488,-0.001565
2013-11-05,83.0200,1.625117,3.010257,1,-0.295724,-0.000482
2013-11-06,83.0000,1.624726,3.009532,1,-0.295894,-0.000722
2013-11-07,81.4400,1.594189,2.952967,1,-0.309128,-0.019504
2013-11-08,82.5400,1.615721,2.992852,1,-0.299796,-0.006261
2013-11-11,82.4100,1.613177,2.988139,1,-0.300899,-0.007826
2013-11-12,82.5400,1.615721,2.992852,1,-0.299796,-0.006261
2013-11-13,83.5400,1.635296,3.029112,1,-0.291313,0.000000
2013-11-14,83.8000,1.640386,3.038539,1,-0.289108,0.000000
2013-11-15,83.9600,1.643518,3.044341,1,-0.287750,0.000000
2013-11-18,83.1400,1.627466,3.014608,1,-0.294706,-0.009767
2013-11-19,82.9000,1.622768,3.005906,1,-0.296742,-0.012625
2013-11-20,82.7000,1.618853,2.998654,1,-0.298439,-0.015007
2013-11-21,83.5400,1.635296,3.029112,1,-0.291313,-0.005002
2013-11-22,83.9900,1.644105,3.045429,1,-0.287496,0.000000
2013-11-25,84.1900,1.648020,3.052680,1,-0.285799,0.000000
2013-11-26,84.6300,1.656633,3.068635,1,-0.282067,0.000000
2013-11-27,85.2200,1.668182,3.090028,1,-0.277061,0.000000
2013-11-29,85.7300,1.678166,3.108520,1,-0.272735,0.000000
2013-12-02,85.4800,1.673272,3.099455,1,-0.274856,-0.002916
2013-12-03,85.4100,1.671902,3.096917,1,-0.275450,-0.003733
2013-12-04,85.4900,1.673468,3.099818,1,-0.274771,-0.002799
2013-12-05,85.3800,1.671314,3.095829,1,-0.275704,-0.004083
2013-12-06,86.0000,1.683451,3.118310,1,-0.270445,0.000000
2013-12-09,86.3500,1.690302,3.131001,1,-0.267475,0.000000
2013-12-10,86.2900,1.689128,3.128825,1,-0.267984,-0.000695
2013-12-11,85.1800,1.667399,3.088577,1,-0.277401,-0.013550
2013-12-12,84.9600,1.663093,3.080600,1,-0.279267,-0.016097
2013-12-13,84.8500,1.660940,3.076612,1,-0.280200,-0.017371
2013-12-16,85.3200,1.670140,3.093654,1,-0.276213,-0.011928
2013-12-17,85.1500,1.666812,3.087489,1,-0.277655,-0.013897
2013-12-18,86.1400,1.686191,3.123386,1,-0.269257,-0.002432
2013-12-19,85.9000,1.681493,3.114684,1,-0.271293,-0.005211
2013-12-20,86.5000,1.693238,3.136440,1,-0.266203,0.000000
2013-12-23,87.4100,1.711052,3.169436,1,-0.258483,0.000000
2013-12-24,87.4500,1.711835,3.170886,1,-0.258144,0.000000
2013-12-26,87.7400,1.717511,3.181401,1,-0.255684,0.000000
2013-12-27,87.5200,1.713205,3.173424,1,-0.257550,-0.002507
2013-12-30,87.3900,1.710660,3.168711,1,-0.258653,-0.003989
2013-12-31,87.9600,1.721818,3.189378,1,-0.253817,0.000000
2014-01-02,87.2700,1.708311,3.164359,1,-0.259671,-0.007844
2014-01-03,86.6400,1.695979,3.141516,1,-0.265015,-0.015007
2014-01-06,86.3200,1.689715,3.129913,1,-0.267730,-0.018645
2014-01-07,87.1200,1.705375,3.158920,1,-0.260943,-0.009550
2014-01-08,87.3100,1.709094,3.165810,1,-0.259332,-0.007390
2014-01-09,87.0200,1.703417,3.155295,1,-0.261792,-0.010687
2014-01-10,87.3000,1.708898,3.165447,1,-0.259416,-0.007503
2014-01-13,86.0100,1.683647,3.118673,1,-0.270360,-0.022169
2014-01-14,87.6500,1.715750,3.178138,1,-0.256447,-0.003524
2014-01-15,88.3700,1.729844,3.204245,1,-0.250339,0.000000
2014-01-16,88.3800,1.730039,3.204607,1,-0.250254,0.000000
2014-01-17,87.8800,1.720252,3.186478,1,-0.254496,-0.005657
2014-01-21,88.5500,1.733367,3.210771,1,-0.248812,0.000000
2014-01-22,88.7800,1.737869,3.219111,1,-0.246861,0.000000
2014-01-23,88.4800,1.731997,3.208233,1,-0.249406,-0.003379
2014-01-24,86.7400,1.697936,3.145142,1,-0.264167,-0.022978
2014-01-27,85.9000,1.681493,3.114684,1,-0.271293,-0.032440
2014-01-28,85.8500,1.680515,3.112871,1,-0.271717,-0.033003
2014-01-29,84.9300,1.662506,3.079512,1,-0.279522,-0.043366
2014-01-30,86.5000,1.693238,3.136440,1,-0.266203,-0.025681
2014-01-31,86.2700,1.688736,3.128100,1,-0.268154,-0.028272
2014-02-03,84.2900,1.649978,3.056306,1,-0.284951,-0.050574
2014-02-04,84.9100,1.662114,3.078787,1,-0.279691,-0.043591
2014-02-05,84.6900,1.657808,3.070810,1,-0.281558,-0.046069
2014-02-06,85.7700,1.678949,3.109970,1,-0.272396,-0.033904
2014-02-07,87.3000,1.708898,3.165447,1,-0.259416,-0.016670
2014-02-10,87.8000,1.718686,3.183577,1,-0.255175,-0.011039
2014-02-11,88.8000,1.738261,3.219836,1,-0.246692,0.000000
2014-02-12,88.9700,1.741589,3.226000,1,-0.245249,0.000000
2014-02-13,89.6300,1.754508,3.249932,1,-0.239650,0.000000
2014-02-14,89.8100,1.758032,3.256458,1,-0.238124,0.000000
2014-02-18,90.2500,1.766645,3.272412,1,-0.234391,0.000000
2014-02-19,89.6300,1.754508,3.249932,1,-0.239650,-0.006870
2014-02-20,90.0500,1.762730,3.265161,1,-0.236088,-0.002216
2014-02-21,89.9300,1.760381,3.260809,1,-0.237106,-0.003546
2014-02-24,90.4100,1.769777,3.278214,1,-0.233034,0.000000
2014-02-25,90.3100,1.767819,3.274588,1,-0.233882,-0.001106
2014-02-26,90.2300,1.766253,3.271687,1,-0.234561,-0.001991
2014-02-27,90.4400,1.770364,3.279302,1,-0.232779,0.000000
2014-02-28,90.3400,1.768406,3.275676,1,-0.233627,-0.001106
2014-03-03,89.6700,1.755291,3.251382,1,-0.239311,-0.008514
2014-03-04,90.8100,1.777607,3.292718,1,-0.229640,0.000000
2014-03-05,91.0600,1.782500,3.301783,1,-0.227520,0.000000
2014-03-06,90.9800,1.780934,3.298882,1,-0.228198,-0.000879
2014-03-07,90.5300,1.772126,3.282565,1,-0.232016,-0.005820
2014-03-10,90.6100,1.773692,3.285466,1,-0.231337,-0.004942
2014-03-11,90.2200,1.766057,3.271325,1,-0.234645,-0.009225
2014-03-12,90.5600,1.772713,3.283653,1,-0.231761,-0.005491
2014-03-13,89.2800,1.747657,3.237241,1,-0.242620,-0.019548
2014-03-14,88.6700,1.735716,3.215123,1,-0.247794,-0.026246
2014-03-17,89.4500,1.750985,3.243405,1,-0.241177,-0.017681
2014-03-18,90.5300,1.772126,3.282565,1,-0.232016,-0.005820
2014-03-19,90.0400,1.762534,3.264798,1,-0.236172,-0.011201
2014-03-20,90.2900,1.767428,3.273863,1,-0.234052,-0.008456
2014-03-21,89.0000,1.742176,3.227088,1,-0.244995,-0.022622
2014-03-24,88.2200,1.726907,3.198806,1,-0.251612,-0.031188
2014-03-25,88.5100,1.732584,3.209321,1,-0.249152,-0.028004
2014-03-26,87.3700,1.710269,3.167985,1,-0.258823,-0.040523
2014-03-27,86.8800,1.700677,3.150218,1,-0.262979,-0.045904
2014-03-28,87.0500,1.704005,3.156382,1,-0.261537,-0.044037
2014-03-31,87.6700,1.716141,3.178863,1,-0.256278,-0.037228
2014-04-01,89.2100,1.746287,3.234703,1,-0.243213,-0.020316
2014-04-02,89.4400,1.750789,3.243042,1,-0.241262,-0.017790
2014-04-03,88.7300,1.736891,3.217298,1,-0.247285,-0.025588
2014-04-04,86.3700,1.690694,3.131726,1,-0.267306,-0.051505
2014-04-07,85.5500,1.674642,3.101993,1,-0.274262,-0.060510
2014-04-08,86.3400,1.690106,3.130638,1,-0.267560,-0.051834
2014-04-09,87.8200,1.719077,3.184302,1,-0.255005,-0.035581
2014-04-10,85.1000,1.665833,3.085676,1,-0.278079,-0.065451
2014-04-11,84.1100,1.646454,3.049780,1,-0.286478,-0.076323
2014-04-14,84.7700,1.659374,3.073711,1,-0.280879,-0.069075
2014-04-15,85.0500,1.664855,3.083864,1,-0.278504,-0.066000
2014-04-16,86.1800,1.686974,3.124837,1,-0.268918,-0.053591
2014-04-17,86.2000,1.687366,3.125562,1,-0.268748,-0.053371
2014-04-21,86.8400,1.699894,3.148768,1,-0.263319,-0.046343
2014-04-22,87.5300,1.713401,3.173787,1,-0.257465,-0.038766
2014-04-23,86.7600,1.698328,3.145867,1,-0.263997,-0.047222
2014-04-24,87.5900,1.714575,3.175962,1,-0.256956,-0.038107
2014-04-25,86.1900,1.687170,3.125199,1,-0.268833,-0.053481
2014-04-28,86.4700,1.692651,3.135352,1,-0.266457,-0.050406
2014-04-29,87.1600,1.706158,3.160371,1,-0.260604,-0.042829
2014-04-30,87.3900,1.710660,3.168711,1,-0.258653,-0.040303
2014-05-01,87.6500,1.715750,3.178138,1,-0.256447,-0.037448
2014-05-02,87.4900,1.712618,3.172336,1,-0.257805,-0.039205
2014-05-05,87.9500,1.721622,3.189016,1,-0.253902,-0.034153
2014-05-06,86.8100,1.699307,3.147680,1,-0.263573,-0.046673
2014-05-07,86.5600,1.694413,3.138615,1,-0.265694,-0.049418
2014-05-08,86.4800,1.692847,3.135714,1,-0.266373,-0.050297
2014-05-09,86.8000,1.699111,3.147317,1,-0.263658,-0.046782
2014-05-12,88.2300,1.727103,3.199168,1,-0.251527,-0.031078
2014-05-13,88.2900,1.728278,3.201344,1,-0.251018,-0.030420
2014-05-14,87.8300,1.719273,3.184665,1,-0.254920,-0.035471
2014-05-15,87.1400,1.705766,3.159646,1,-0.260774,-0.043049
2014-05-16,87.7100,1.716924,3.180314,1,-0.255938,-0.036789
2014-05-19,88.3200,1.728865,3.202432,1,-0.250763,-0.030090
2014-05-20,88.0000,1.722601,3.190829,1,-0.253478,-0.033604
2014-05-21,88.8400,1.739044,3.221287,1,-0.246352,-0.024380
2014-05-22,89.2300,1.746678,3.235428,1,-0.243044,-0.020097
2014-05-23,89.8800,1.759402,3.258996,1,-0.237530,-0.012958
2014-05-27,91.0000,1.781326,3.299607,1,-0.228029,-0.000659
2014-05-28,90.7200,1.775845,3.289454,1,-0.230404,-0.003734
2014-05-29,91.3000,1.787198,3.310485,1,-0.225484,0.000000
2014-05-30,91.3100,1.787394,3.310847,1,-0.225399,0.000000
2014-06-02,91.2200,1.785632,3.307584,1,-0.226162,-0.000986
2014-06-03,91.1800,1.784849,3.306134,1,-0.226502,-0.001424
2014-06-04,91.5200,1.791505,3.318462,1,-0.223617,0.000000
2014-06-05,92.2900,1.806578,3.346382,1,-0.217085,0.000000
2014-06-06,92.8200,1.816952,3.365599,1,-0.212589,0.000000
2014-06-09,92.7500,1.815582,3.363061,1,-0.213183,-0.000754
2014-06-10,92.9100,1.818714,3.368863,1,-0.211826,0.000000
2014-06-11,92.8900,1.818323,3.368137,1,-0.211995,-0.000215
2014-06-12,92.0500,1.801880,3.337679,1,-0.219121,-0.009256
2014-06-13,92.3200,1.807165,3.347469,1,-0.216831,-0.006350
2014-06-16,92.4000,1.808731,3.350370,1,-0.216152,-0.005489
2014-06-17,92.4500,1.809710,3.352183,1,-0.215728,-0.004951
2014-06-18,92.9700,1.819889,3.371038,1,-0.211317,0.000000
2014-06-19,92.9100,1.818714,3.368863,1,-0.211826,-0.000645
2014-06-20,92.7700,1.815974,3.363786,1,-0.213013,-0.002151
2014-06-23,92.7900,1.816365,3.364511,1,-0.212844,-0.001936
2014-06-24,92.7000,1.814603,3.361248,1,-0.213607,-0.002904
2014-06-25,93.2900,1.826153,3.382641,1,-0.208602,0.000000
2014-06-26,93.3400,1.827131,3.384454,1,-0.208178,0.000000
2014-06-27,93.7500,1.835157,3.399320,1,-0.204700,0.000000
2014-06-30,93.9100,1.838289,3.405122,1,-0.203342,0.000000
2014-07-01,94.9400,1.858451,3.442469,1,-0.194605,0.000000
2014-07-02,95.1000,1.861583,3.448271,1,-0.193247,0.000000
2014-07-03,95.7000,1.873328,3.470026,1,-0.188157,0.000000
2014-07-07,95.4100,1.867652,3.459511,1,-0.190618,-0.003030
2014-07-08,94.2600,1.845140,3.417813,1,-0.200373,-0.015047
2014-07-09,94.9600,1.858843,3.443194,1,-0.194435,-0.007732
2014-07-10,94.6600,1.852970,3.432317,1,-0.196980,-0.010867
2014-07-11,95.2700,1.864911,3.454435,1,-0.191805,-0.004493
2014-07-14,95.8400,1.876069,3.475103,1,-0.186970,0.000000
2014-07-15,95.5100,1.869609,3.463137,1,-0.189769,-0.003443
2014-07-16,95.8900,1.877048,3.476916,1,-0.186546,0.000000
2014-07-17,94.6200,1.852187,3.430866,1,-0.197319,-0.013244
2014-07-18,96.1200,1.881550,3.485255,1,-0.184595,0.000000
2014-07-21,96.0000,1.879201,3.480904,1,-0.185612,-0.001248
2014-07-22,96.6100,1.891142,3.503022,1,-0.180438,0.000000
2014-07-23,97.2300,1.903278,3.525503,1,-0.175178,0.000000
2014-07-24,97.1200,1.901125,3.521515,1,-0.176111,-0.001131
2014-07-25,96.7400,1.893686,3.507736,1,-0.179335,-0.005040
2014-07-28,96.7700,1.894274,3.508824,1,-0.179080,-0.004731
2014-07-29,96.6000,1.890946,3.502660,1,-0.180523,-0.006479
2014-07-30,96.9800,1.898384,3.516438,1,-0.177299,-0.002571
2014-07-31,95.0200,1.860017,3.445370,1,-0.193926,-0.022730
2014-08-01,94.6700,1.853166,3.432679,1,-0.196895,-0.026329
2014-08-04,95.3200,1.865890,3.456248,1,-0.191381,-0.019644
2014-08-05,94.5900,1.851600,3.429778,1,-0.197574,-0.027152
2014-08-06,94.5200,1.850230,3.427240,1,-0.198168,-0.027872
2014-08-07,94.2200,1.844357,3.416362,1,-0.200713,-0.030958
2014-08-08,94.9000,1.857668,3.441019,1,-0.194944,-0.023964
2014-08-11,95.4600,1.868630,3.461324,1,-0.190193,-0.018204
2014-08-12,95.4200,1.867847,3.459874,1,-0.190533,-0.018616
2014-08-13,96.4300,1.887618,3.496496,1,-0.181965,-0.008228
2014-08-14,96.9300,1.897406,3.514625,1,-0.177723,-0.003085
2014-08-15,97.4000,1.906606,3.531667,1,-0.173736,0.000000
2014-08-18,98.1500,1.921287,3.558862,1,-0.167374,0.000000
2014-08-19,98.7000,1.932053,3.578805,1,-0.162708,0.000000
2014-08-20,98.7000,1.932053,3.578805,1,-0.162708,0.000000
2014-08-21,98.9000,1.935968,3.586056,1,-0.161011,0.000000
2014-08-22,99.0500,1.938905,3.591495,1,-0.159739,0.000000
2014-08-25,99.4000,1.945756,3.604186,1,-0.156770,0.000000
2014-08-26,99.5000,1.947713,3.607812,1,-0.155921,0.000000
2014-08-27,99.5200,1.948105,3.608537,1,-0.155752,0.000000
2014-08-28,99.4100,1.945952,3.604549,1,-0.156685,-0.001105
2014-08-29,99.7800,1.953194,3.617965,1,-0.153546,0.000000
2014-09-02,100.0700,1.958871,3.628480,1,-0.151086,0.000000
2014-09-03,99.4800,1.947322,3.607087,1,-0.156091,-0.005896
2014-09-04,99.3900,1.945560,3.603824,1,-0.156854,-0.006795
2014-09-05,99.8900,1.955348,3.621953,1,-0.152613,-0.001799
2014-09-08,100.0800,1.959067,3.628843,1,-0.151001,0.000000
2014-09-09,99.2500,1.942820,3.598747,1,-0.158042,-0.008293
2014-09-10,100.0700,1.958871,3.628480,1,-0.151086,-0.000100
2014-09-11,99.9900,1.957305,3.625579,1,-0.151765,-0.000899
2014-09-12,99.4800,1.947322,3.607087,1,-0.156091,-0.005995
2014-09-15,98.5200,1.928530,3.572278,1,-0.164235,-0.015588
2014-09-16,99.3800,1.945364,3.603461,1,-0.156939,-0.006994
2014-09-17,99.5300,1.948301,3.608900,1,-0.155667,-0.005496
2014-09-18,100.2800,1.962982,3.636094,1,-0.149304,0.000000
2014-09-19,99.9800,1.957109,3.625217,1,-0.151849,-0.002992
2014-09-22,99.0500,1.938905,3.591495,1,-0.159739,-0.012266
2014-09-23,98.7800,1.933619,3.581705,1,-0.162029,-0.014958
2014-09-24,99.8400,1.954369,3.620140,1,-0.153037,-0.004388
2014-09-25,97.7400,1.913261,3.543996,1,-0.170852,-0.025329
2014-09-26,98.7800,1.933619,3.581705,1,-0.162029,-0.014958
2014-09-29,98.6500,1.931075,3.576992,1,-0.163132,-0.016254
2014-09-30,98.7900,1.933815,3.582068,1,-0.161944,-0.014858
2014-10-01,97.2100,1.902887,3.524778,1,-0.175348,-0.030614
2014-10-02,97.2100,1.902887,3.524778,1,-0.175348,-0.030614
2014-10-03,98.1700,1.921679,3.559587,1,-0.167204,-0.021041
2014-10-06,97.9600,1.917568,3.551973,1,-0.168985,-0.023135
2014-10-07,96.5700,1.890359,3.501572,1,-0.180777,-0.036996
2014-10-08,98.4500,1.927160,3.569740,1,-0.164829,-0.018249
2014-10-09,96.8600,1.896035,3.512087,1,-0.178317,-0.034105
2014-10-10,94.4400,1.848664,3.424339,1,-0.198846,-0.058237
2014-10-13,92.9600,1.819693,3.370675,1,-0.211401,-0.072996
2014-10-14,92.9700,1.819889,3.371038,1,-0.211317,-0.072896
2014-10-15,92.3700,1.808144,3.349282,1,-0.216407,-0.078879
2014-10-16,91.7900,1.796790,3.328252,1,-0.221327,-0.084663
2014-10-17,93.0000,1.820476,3.372126,1,-0.211062,-0.072597
2014-10-20,94.3900,1.847685,3.422526,1,-0.199270,-0.058736
2014-10-21,96.8700,1.896231,3.512450,1,-0.178232,-0.034005
2014-10-22,96.3700,1.886444,3.494320,1,-0.182474,-0.038991
2014-10-23,97.8200,1.914827,3.546896,1,-0.170173,-0.024531
2014-10-24,98.6200,1.930487,3.575904,1,-0.163386,-0.016554
2014-10-27,98.6900,1.931858,3.578442,1,-0.162793,-0.015856
2014-10-28,100.1800,1.961024,3.632468,1,-0.150153,-0.000997
2014-10-29,99.8100,1.953782,3.619053,1,-0.153291,-0.004687
2014-10-30,100.0200,1.957892,3.626667,1,-0.151510,-0.002593
2014-10-31,101.4000,1.984906,3.676705,1,-0.139803,0.000000
2014-11-03,101.7000,1.990778,3.687583,1,-0.137258,0.000000
2014-11-04,101.3600,1.984123,3.675255,1,-0.140143,-0.003343
2014-11-05,101.3700,1.984319,3.675617,1,-0.140058,-0.003245
2014-11-06,101.6900,1.990583,3.687220,1,-0.137343,-0.000098
2014-11-07,101.6000,1.988821,3.683957,1,-0.138107,-0.000983
2014-11-10,101.9600,1.995868,3.697010,1,-0.135053,0.000000
2014-11-11,102.2800,2.002132,3.708613,1,-0.132338,0.000000
2014-11-12,102.4600,2.005656,3.715140,1,-0.130811,0.000000
2014-11-13,102.9000,2.014269,3.731094,1,-0.127078,0.000000
