"Date","Open","High","Low","Close","Volume","Result CCI (40)","MA ma (30,C,ma,0)","MA ma (2,C,ma,0)","MA ma (40,C,ma,0)","Awesome_hist","MA ma (60,C,ma,0)","MACD macd (12,26,9)","Signal macd (12,26,9)","macd (12,26,9)_hist","MA ma (13,O,ma,0)","+DI ADX (14,14,y,n)","-DI ADX (14,14,y,n)","ADX ADX (14,14,y,n)"
"2003-02-12T05:00:00.000Z","967.89","978.06","956.57","956.77","","-123.00","1,016.15","964.19","1,016.50","-48.65","1,034.69","-19.65","-16.53","-3.12","981.49","18.17","23.35","16.20"
"2003-02-13T05:00:00.000Z","959.56","959.73","938.52","951.90","","-144.68","1,015.07","954.33","1,014.24","-50.49","1,032.87","-20.33","-17.29","-3.04","979.52","17.17","26.76","16.60"
"2003-02-14T05:00:00.000Z","958.20","982.12","952.70","982.09","","-91.14","1,013.54","966.99","1,012.79","-48.75","1,031.81","-18.21","-17.47","-0.7382","976.55","21.62","24.67","15.89"
"2003-02-18T05:00:00.000Z","990.21","1,015.34","989.82","1,014.91","","-15.29","1,012.99","998.50","1,012.82","-40.63","1,031.63","-13.73","-16.73","2.99","976.21","28.26","22.58","15.55"
"2003-02-19T05:00:00.000Z","1,011.69","1,014.64","994.25","1,005.88","","-18.55","1,011.13","1,010.39","1,012.81","-35.28","1,030.55","-10.78","-15.54","4.75","975.69","26.74","21.36","15.24"
"2003-02-20T05:00:00.000Z","1,010.50","1,015.22","999.58","1,001.47","","-16.87","1,008.79","1,003.67","1,012.51","-27.89","1,028.61","-8.70","-14.17","5.47","978.68","25.78","20.47","14.97"
"2003-02-21T05:00:00.000Z","1,002.14","1,019.25","986.73","1,015.92","","-11.89","1,007.90","1,008.69","1,012.11","-17.02","1,026.94","-5.82","-12.50","6.68","979.82","23.56","22.10","14.13"
"2003-02-24T05:00:00.000Z","1,009.14","1,013.20","994.23","994.69","","-25.01","1,005.19","1,005.30","1,011.39","-9.11","1,024.73","-5.19","-11.04","5.85","982.60","22.19","20.82","13.35"
"2003-02-25T05:00:00.000Z","981.52","1,001.72","969.56","999.28","","-46.20","1,002.25","996.98","1,010.96","-10.57","1,023.26","-4.27","-9.69","5.41","982.66","20.31","25.56","13.21"
"2003-02-26T05:00:00.000Z","992.91","1,001.99","973.93","974.51","","-59.03","998.64","986.89","1,010.38","-11.46","1,020.74","-5.48","-8.85","3.36","984.73","18.88","23.67","13.07"
